SPY: Timestamp,SPY: Open,SPY: High,SPY: Low,SPY: Close,SPY: Volume
05-09-2025 15:57:00,646.57,647.26,646.33,647.21,800.27K
05-09-2025 15:54:00,646.26,646.95,646.15,646.58,574.34K
05-09-2025 15:51:00,646.68,646.71,646.20,646.25,410.62K
05-09-2025 15:48:00,646.62,646.90,646.44,646.68,410.20K
05-09-2025 15:45:00,646.69,646.97,646.57,646.60,212.70K
05-09-2025 15:42:00,646.87,646.92,646.48,646.68,189.93K
05-09-2025 15:39:00,646.82,646.97,646.70,646.87,131.23K
05-09-2025 15:36:00,646.96,647.18,646.74,646.82,229.55K
05-09-2025 15:33:00,646.43,647.01,646.39,646.96,203.28K
05-09-2025 15:30:00,647.12,647.18,646.39,646.42,242.47K
05-09-2025 15:27:00,647.27,647.37,647.05,647.11,112.35K
05-09-2025 15:24:00,647.18,647.40,647.18,647.28,164.95K
05-09-2025 15:21:00,647.00,647.21,646.87,647.18,128.34K
05-09-2025 15:18:00,647.00,647.13,646.87,646.96,203.18K
05-09-2025 15:15:00,646.71,647.26,646.68,647.00,252.23K
05-09-2025 15:12:00,646.70,646.76,646.61,646.70,123.72K
05-09-2025 15:09:00,646.57,646.75,646.53,646.70,108.53K
05-09-2025 15:06:00,646.45,646.77,646.42,646.56,220.85K
05-09-2025 15:03:00,646.04,646.49,646.04,646.45,219.21K
05-09-2025 15:00:00,646.27,646.28,645.91,646.03,195.83K
05-09-2025 14:57:00,646.05,646.31,646.00,646.31,190.93K
05-09-2025 14:54:00,646.06,646.10,645.85,646.05,117.12K
05-09-2025 14:51:00,646.10,646.13,645.89,646.05,111.51K
05-09-2025 14:48:00,646.15,646.30,646.03,646.11,71.96K
05-09-2025 14:45:00,646.09,646.15,645.93,646.14,79.08K
05-09-2025 14:42:00,645.95,646.12,645.86,646.08,92.34K
05-09-2025 14:39:00,646.07,646.17,645.88,645.96,78.74K
05-09-2025 14:36:00,645.84,646.22,645.78,646.09,133.63K
05-09-2025 14:33:00,646.21,646.21,645.82,645.83,136.68K
05-09-2025 14:30:00,645.71,646.28,645.71,646.21,158.63K
05-09-2025 14:27:00,645.33,645.77,645.33,645.71,132.84K
05-09-2025 14:24:00,645.78,645.80,645.26,645.29,117.95K
05-09-2025 14:21:00,645.89,645.94,645.63,645.77,118.89K
05-09-2025 14:18:00,645.65,645.99,645.64,645.89,119.24K
05-09-2025 14:15:00,645.44,645.69,645.38,645.63,187.84K
05-09-2025 14:12:00,645.30,645.44,645.01,645.43,118.66K
05-09-2025 14:09:00,645.06,645.35,645.01,645.30,62.46K
05-09-2025 14:06:00,645.32,645.34,644.91,645.07,95.91K
05-09-2025 14:03:00,645.03,645.32,644.90,645.32,73.84K
05-09-2025 14:00:00,645.14,645.42,644.97,645.04,222.57K
05-09-2025 13:57:00,644.90,645.25,644.76,645.12,140.01K
05-09-2025 13:54:00,645.22,645.25,644.86,644.94,96.80K
05-09-2025 13:51:00,645.19,645.31,644.93,645.24,65.54K
05-09-2025 13:48:00,645.21,645.26,644.94,645.19,98.38K
05-09-2025 13:45:00,645.26,645.45,645.00,645.20,164.03K
05-09-2025 13:42:00,645.31,645.31,644.61,645.24,296.45K
05-09-2025 13:39:00,645.60,645.73,645.25,645.32,122.34K
05-09-2025 13:36:00,645.95,645.96,645.35,645.63,121.19K
05-09-2025 13:33:00,645.79,646.05,645.71,645.97,67.92K
05-09-2025 13:30:00,645.87,646.04,645.66,645.80,119.32K
05-09-2025 13:27:00,646.12,646.26,645.80,645.86,103.82K
05-09-2025 13:24:00,646.44,646.54,646.08,646.10,100.76K
05-09-2025 13:21:00,646.16,646.51,646.07,646.43,127.17K
05-09-2025 13:18:00,646.34,646.41,645.99,646.17,117.86K
05-09-2025 13:15:00,646.23,646.51,646.18,646.35,124.65K
05-09-2025 13:12:00,646.19,646.37,646.03,646.24,95.63K
05-09-2025 13:09:00,645.70,646.25,645.70,646.18,108.19K
05-09-2025 13:06:00,645.43,645.86,645.37,645.71,120.87K
05-09-2025 13:03:00,645.86,646.01,645.42,645.45,97.40K
05-09-2025 13:00:00,646.47,646.47,645.78,645.81,100.81K
05-09-2025 12:57:00,646.06,646.46,645.96,646.46,89.25K
05-09-2025 12:54:00,645.63,646.07,645.57,646.07,113.99K
05-09-2025 12:51:00,645.58,645.90,645.45,645.62,85.16K
05-09-2025 12:48:00,645.59,645.97,645.47,645.54,111.98K
05-09-2025 12:45:00,646.15,646.39,645.58,645.59,130.13K
05-09-2025 12:42:00,646.17,646.20,645.82,646.20,84.82K
05-09-2025 12:39:00,645.64,646.20,645.42,646.20,131.57K
05-09-2025 12:36:00,645.45,645.72,645.23,645.69,122.57K
05-09-2025 12:33:00,645.84,645.84,645.34,645.43,93.67K
05-09-2025 12:30:00,645.74,645.97,645.53,645.90,107.70K
05-09-2025 12:27:00,646.04,646.10,645.63,645.73,94.33K
05-09-2025 12:24:00,645.87,646.24,645.74,646.03,85.24K
05-09-2025 12:21:00,646.31,646.39,645.50,645.91,127.44K
05-09-2025 12:18:00,646.06,646.44,645.92,646.33,145.22K
05-09-2025 12:15:00,646.66,646.75,646.04,646.04,124.50K
05-09-2025 12:12:00,646.32,646.74,646.31,646.66,185.24K
05-09-2025 12:09:00,646.01,646.38,645.93,646.31,177.31K
05-09-2025 12:06:00,645.74,646.02,645.37,646.01,156.50K
05-09-2025 12:03:00,645.64,645.79,645.29,645.76,106.40K
05-09-2025 12:00:00,645.67,646.04,645.49,645.64,151.13K
05-09-2025 11:57:00,646.22,646.24,645.34,645.67,244.42K
05-09-2025 11:54:00,645.85,646.28,645.67,646.25,197.43K
05-09-2025 11:51:00,645.83,646.14,645.80,645.88,120.98K
05-09-2025 11:48:00,646.21,646.44,645.76,645.79,136.55K
05-09-2025 11:45:00,646.75,646.75,645.85,646.23,258.58K
05-09-2025 11:42:00,646.58,646.90,646.56,646.75,192.71K
05-09-2025 11:39:00,646.48,646.66,646.26,646.58,157.69K
05-09-2025 11:36:00,646.37,646.64,646.33,646.49,144.49K
05-09-2025 11:33:00,645.75,646.38,645.72,646.36,193.33K
05-09-2025 11:30:00,646.21,646.38,645.60,645.75,212.36K
05-09-2025 11:27:00,645.53,646.28,645.48,646.20,217.34K
05-09-2025 11:24:00,645.64,645.85,645.35,645.53,224.99K
05-09-2025 11:21:00,645.31,645.72,645.02,645.65,213.37K
05-09-2025 11:18:00,644.98,645.38,644.67,645.33,214.88K
05-09-2025 11:15:00,644.87,645.33,644.84,644.99,235.63K
05-09-2025 11:12:00,644.10,644.93,643.69,644.87,225.63K
05-09-2025 11:09:00,644.06,644.17,643.33,644.15,302.17K
05-09-2025 11:06:00,644.35,644.72,643.82,644.05,216.13K
05-09-2025 11:03:00,643.80,644.52,643.79,644.37,247.74K
05-09-2025 11:00:00,644.11,644.54,643.74,643.75,349.49K
05-09-2025 10:57:00,645.13,645.40,644.09,644.17,298.68K
05-09-2025 10:54:00,645.55,645.98,645.06,645.14,420.71K
05-09-2025 10:51:00,644.24,645.59,644.24,645.58,493.94K
05-09-2025 10:48:00,644.90,644.91,644.18,644.23,327.85K
05-09-2025 10:45:00,645.20,645.20,644.57,644.96,277.93K
05-09-2025 10:42:00,645.16,645.57,644.90,645.18,339.59K
05-09-2025 10:39:00,645.69,646.00,645.02,645.15,322.83K
05-09-2025 10:36:00,645.54,646.15,645.38,645.71,317.61K
05-09-2025 10:33:00,646.08,646.59,645.48,645.50,374.04K
05-09-2025 10:30:00,646.52,646.66,646.05,646.05,325.10K
05-09-2025 10:27:00,646.58,647.18,646.05,646.57,458.74K
05-09-2025 10:24:00,647.23,647.29,646.45,646.58,443.01K
05-09-2025 10:21:00,648.27,648.27,646.86,647.23,400.15K
05-09-2025 10:18:00,648.56,648.59,647.48,648.27,482.82K
05-09-2025 10:15:00,648.97,649.08,648.33,648.55,366.08K
05-09-2025 10:12:00,649.47,649.65,648.95,648.96,270.92K
05-09-2025 10:09:00,649.79,649.95,649.38,649.50,313.80K
05-09-2025 10:06:00,650.02,650.11,649.74,649.82,265.25K
05-09-2025 10:03:00,650.23,650.56,649.91,650.02,236.78K
05-09-2025 10:00:00,651.10,651.10,649.83,650.25,349.83K
05-09-2025 09:57:00,650.93,651.10,650.54,651.07,186.20K
05-09-2025 09:54:00,651.35,651.38,650.67,650.94,436.27K
05-09-2025 09:51:00,651.97,652.05,650.86,651.38,400.63K
05-09-2025 09:48:00,651.29,652.21,651.16,651.97,324.79K
05-09-2025 09:45:00,652.07,652.16,651.13,651.27,321.79K
05-09-2025 09:42:00,651.77,652.15,651.77,652.06,238.65K
05-09-2025 09:39:00,651.44,652.00,651.39,651.77,259.62K
05-09-2025 09:36:00,651.72,651.77,651.35,651.45,272.45K
05-09-2025 09:33:00,651.86,651.99,651.44,651.73,290.97K
05-09-2025 09:30:00,651.47,652.18,651.39,651.87,633.96K
04-09-2025 15:57:00,648.89,649.15,648.76,649.00,1.22M
04-09-2025 15:54:00,648.53,648.89,648.51,648.89,663.56K
04-09-2025 15:51:00,648.25,648.54,648.20,648.53,471.48K
04-09-2025 15:48:00,648.13,648.29,647.96,648.25,362.82K
04-09-2025 15:45:00,648.27,648.27,648.08,648.13,199.13K
04-09-2025 15:42:00,648.20,648.32,648.16,648.28,166.17K
04-09-2025 15:39:00,648.01,648.29,647.96,648.20,174.42K
04-09-2025 15:36:00,647.90,648.06,647.88,648.02,127.54K
04-09-2025 15:33:00,647.92,647.95,647.86,647.90,92.10K
04-09-2025 15:30:00,647.89,647.94,647.81,647.89,170.29K
04-09-2025 15:27:00,648.08,648.12,647.89,647.91,104.50K
04-09-2025 15:24:00,648.12,648.16,648.05,648.08,62.96K
04-09-2025 15:21:00,648.18,648.19,648.03,648.12,161.91K
04-09-2025 15:18:00,648.10,648.20,647.97,648.19,113.50K
04-09-2025 15:15:00,648.16,648.21,648.04,648.10,147.42K
04-09-2025 15:12:00,647.89,648.25,647.88,648.17,241.18K
04-09-2025 15:09:00,647.85,647.93,647.75,647.90,157.61K
04-09-2025 15:06:00,647.75,647.85,647.71,647.85,122.83K
04-09-2025 15:03:00,647.66,647.81,647.60,647.75,96.05K
04-09-2025 15:00:00,647.62,647.74,647.60,647.67,124.45K
04-09-2025 14:57:00,647.61,647.66,647.54,647.63,77.95K
04-09-2025 14:54:00,647.62,647.67,647.53,647.61,97.65K
04-09-2025 14:51:00,647.60,647.67,647.52,647.62,94.01K
04-09-2025 14:48:00,647.38,647.62,647.38,647.59,147.51K
04-09-2025 14:45:00,647.26,647.40,647.25,647.38,59.36K
04-09-2025 14:42:00,647.48,647.48,647.24,647.24,64.62K
04-09-2025 14:39:00,647.40,647.49,647.30,647.48,48.48K
04-09-2025 14:36:00,647.42,647.45,647.35,647.39,101.44K
04-09-2025 14:33:00,647.38,647.49,647.38,647.43,52.18K
04-09-2025 14:30:00,647.23,647.40,647.08,647.38,89.72K
04-09-2025 14:27:00,647.25,647.34,647.21,647.23,93.08K
04-09-2025 14:24:00,647.33,647.40,647.25,647.25,59.98K
04-09-2025 14:21:00,647.36,647.40,647.28,647.34,68.06K
04-09-2025 14:18:00,647.48,647.49,647.34,647.37,96.82K
04-09-2025 14:15:00,647.42,647.61,647.42,647.47,100.01K
04-09-2025 14:12:00,647.34,647.44,647.31,647.42,59.20K
04-09-2025 14:09:00,647.19,647.42,647.19,647.34,77.06K
04-09-2025 14:06:00,647.25,647.29,647.16,647.21,42.05K
04-09-2025 14:03:00,647.25,647.34,647.18,647.25,75.50K
04-09-2025 14:00:00,647.14,647.38,647.13,647.26,97.87K
04-09-2025 13:57:00,647.13,647.17,647.06,647.14,95.19K
04-09-2025 13:54:00,647.44,647.46,647.12,647.12,145.09K
04-09-2025 13:51:00,647.07,647.46,647.05,647.44,133.99K
04-09-2025 13:48:00,646.96,647.11,646.92,647.07,91.51K
04-09-2025 13:45:00,646.83,646.98,646.78,646.96,52.52K
04-09-2025 13:42:00,646.89,646.89,646.79,646.82,55.05K
04-09-2025 13:39:00,646.65,646.90,646.65,646.88,100.01K
04-09-2025 13:36:00,646.73,646.85,646.60,646.65,75.01K
04-09-2025 13:33:00,646.69,646.75,646.59,646.74,98.89K
04-09-2025 13:30:00,646.84,646.92,646.64,646.69,105.29K
04-09-2025 13:27:00,646.83,646.97,646.79,646.86,101.02K
04-09-2025 13:24:00,646.78,646.84,646.74,646.83,43.29K
04-09-2025 13:21:00,646.67,646.87,646.63,646.77,62.93K
04-09-2025 13:18:00,646.58,646.72,646.58,646.68,59.60K
04-09-2025 13:15:00,646.37,646.61,646.35,646.58,60.48K
04-09-2025 13:12:00,646.40,646.49,646.30,646.35,60.59K
04-09-2025 13:09:00,646.71,646.72,646.32,646.39,111.65K
04-09-2025 13:06:00,646.49,646.79,646.43,646.71,105.53K
04-09-2025 13:03:00,646.38,646.57,646.32,646.50,90.25K
04-09-2025 13:00:00,645.95,646.43,645.92,646.39,89.77K
04-09-2025 12:57:00,646.29,646.29,645.93,645.94,83.17K
04-09-2025 12:54:00,646.32,646.48,646.24,646.30,63.02K
04-09-2025 12:51:00,646.38,646.39,646.17,646.32,55.95K
04-09-2025 12:48:00,646.13,646.46,646.13,646.38,90.48K
04-09-2025 12:45:00,645.97,646.15,645.93,646.13,59.95K
04-09-2025 12:42:00,645.90,646.00,645.82,645.99,64.09K
04-09-2025 12:39:00,646.13,646.13,645.81,645.89,62.20K
04-09-2025 12:36:00,646.00,646.17,645.91,646.12,64.55K
04-09-2025 12:33:00,646.04,646.07,645.92,646.00,48.50K
04-09-2025 12:30:00,645.93,646.14,645.88,646.03,74.99K
04-09-2025 12:27:00,646.11,646.13,645.83,645.95,91.01K
04-09-2025 12:24:00,646.23,646.26,646.10,646.12,76.64K
04-09-2025 12:21:00,646.50,646.50,646.20,646.22,59.30K
04-09-2025 12:18:00,646.40,646.51,646.35,646.50,69.00K
04-09-2025 12:15:00,646.43,646.45,646.26,646.39,41.79K
04-09-2025 12:12:00,646.44,646.50,646.37,646.41,55.36K
04-09-2025 12:09:00,646.34,646.56,646.34,646.41,84.37K
04-09-2025 12:06:00,646.36,646.39,646.21,646.33,61.93K
04-09-2025 12:03:00,646.27,646.39,646.20,646.35,43.21K
04-09-2025 12:00:00,646.18,646.39,646.14,646.28,71.26K
04-09-2025 11:57:00,646.41,646.53,646.17,646.17,99.94K
04-09-2025 11:54:00,646.38,646.59,646.31,646.40,117.94K
04-09-2025 11:51:00,646.20,646.42,646.19,646.38,95.80K
04-09-2025 11:48:00,646.08,646.30,646.05,646.17,62.87K
04-09-2025 11:45:00,646.04,646.21,645.98,646.07,71.38K
04-09-2025 11:42:00,645.94,646.31,645.94,646.05,72.24K
04-09-2025 11:39:00,645.88,646.11,645.88,645.93,57.10K
04-09-2025 11:36:00,646.03,646.10,645.82,645.87,90.04K
04-09-2025 11:33:00,645.98,646.23,645.95,646.03,87.89K
04-09-2025 11:30:00,646.23,646.26,645.91,645.98,101.84K
04-09-2025 11:27:00,646.24,646.43,646.21,646.21,168.26K
04-09-2025 11:24:00,646.03,646.25,646.00,646.23,96.76K
04-09-2025 11:21:00,645.92,646.25,645.92,646.03,104.53K
04-09-2025 11:18:00,646.03,646.04,645.87,645.92,103.30K
04-09-2025 11:15:00,645.52,646.05,645.52,646.04,120.48K
04-09-2025 11:12:00,645.34,645.59,645.32,645.51,89.98K
04-09-2025 11:09:00,645.75,645.87,645.31,645.33,126.53K
04-09-2025 11:06:00,645.77,645.88,645.63,645.75,82.00K
04-09-2025 11:03:00,645.83,645.85,645.60,645.76,104.51K
04-09-2025 11:00:00,645.65,645.87,645.59,645.84,139.25K
04-09-2025 10:57:00,645.41,645.67,645.31,645.64,65.65K
04-09-2025 10:54:00,645.56,645.64,645.31,645.39,51.57K
04-09-2025 10:51:00,645.72,645.73,645.29,645.56,99.44K
04-09-2025 10:48:00,645.59,645.74,645.54,645.73,98.27K
04-09-2025 10:45:00,645.35,645.63,645.26,645.59,123.56K
04-09-2025 10:42:00,645.57,645.59,645.25,645.35,134.66K
04-09-2025 10:39:00,645.68,645.72,645.43,645.58,192.74K
04-09-2025 10:36:00,645.27,645.78,645.11,645.70,230.10K
04-09-2025 10:33:00,645.30,645.30,644.96,645.27,143.02K
04-09-2025 10:30:00,644.87,645.36,644.84,645.29,189.89K
04-09-2025 10:27:00,644.70,644.89,644.57,644.89,119.44K
04-09-2025 10:24:00,644.72,645.10,644.61,644.69,217.85K
04-09-2025 10:21:00,644.29,644.70,644.17,644.70,134.57K
04-09-2025 10:18:00,643.88,644.30,643.74,644.29,149.74K
04-09-2025 10:15:00,643.93,643.95,643.51,643.88,182.15K
04-09-2025 10:12:00,644.18,644.50,643.90,643.90,180.93K
04-09-2025 10:09:00,643.95,644.17,643.80,644.16,196.51K
04-09-2025 10:06:00,644.03,644.24,643.90,643.92,193.51K
04-09-2025 10:03:00,644.54,644.62,643.82,644.04,334.48K
04-09-2025 10:00:00,644.89,645.02,644.43,644.53,160.33K
04-09-2025 09:57:00,645.04,645.13,644.85,644.85,83.04K
04-09-2025 09:54:00,644.86,645.10,644.67,645.05,103.76K
04-09-2025 09:51:00,644.93,645.15,644.75,644.85,132.19K
04-09-2025 09:48:00,645.16,645.22,644.48,644.95,293.94K
04-09-2025 09:45:00,645.04,645.27,644.84,645.16,243.06K
04-09-2025 09:42:00,644.79,645.08,644.62,645.05,128.97K
04-09-2025 09:39:00,644.58,645.15,644.58,644.77,188.14K
04-09-2025 09:36:00,645.08,645.25,644.57,644.58,204.62K
04-09-2025 09:33:00,644.50,645.30,644.44,645.07,232.09K
04-09-2025 09:30:00,644.42,644.67,644.19,644.49,237.37K
03-09-2025 15:57:00,643.17,643.73,642.97,643.65,1.21M
03-09-2025 15:54:00,642.91,643.27,642.87,643.16,828.12K
03-09-2025 15:51:00,642.67,643.03,642.65,642.92,478.00K
03-09-2025 15:48:00,642.43,642.87,642.34,642.66,514.82K
03-09-2025 15:45:00,642.20,642.47,642.02,642.44,386.98K
03-09-2025 15:42:00,641.91,642.29,641.86,642.20,241.55K
03-09-2025 15:39:00,641.73,641.96,641.68,641.93,188.56K
03-09-2025 15:36:00,641.62,641.84,641.52,641.76,152.46K
03-09-2025 15:33:00,641.29,641.84,641.23,641.63,216.64K
03-09-2025 15:30:00,641.03,641.41,641.01,641.29,115.08K
03-09-2025 15:27:00,641.08,641.20,640.99,641.03,81.77K
03-09-2025 15:24:00,640.98,641.18,640.97,641.07,97.83K
03-09-2025 15:21:00,640.87,641.11,640.86,640.99,105.91K
03-09-2025 15:18:00,640.75,641.00,640.73,640.87,186.88K
03-09-2025 15:15:00,640.74,640.91,640.67,640.75,159.16K
03-09-2025 15:12:00,640.76,640.90,640.67,640.74,61.96K
03-09-2025 15:09:00,640.85,640.98,640.66,640.75,55.59K
03-09-2025 15:06:00,640.97,641.14,640.78,640.83,105.89K
03-09-2025 15:03:00,640.93,641.04,640.80,640.99,78.95K
03-09-2025 15:00:00,640.88,640.93,640.56,640.93,162.10K
03-09-2025 14:57:00,640.96,640.97,640.72,640.89,122.33K
03-09-2025 14:54:00,641.03,641.05,640.89,640.94,59.35K
03-09-2025 14:51:00,640.87,641.12,640.80,641.00,109.07K
03-09-2025 14:48:00,641.04,641.07,640.79,640.82,104.41K
03-09-2025 14:45:00,641.09,641.28,641.00,641.06,114.03K
03-09-2025 14:42:00,640.71,641.16,640.70,641.10,149.28K
03-09-2025 14:39:00,640.63,640.80,640.46,640.72,145.27K
03-09-2025 14:36:00,640.93,640.95,640.54,640.61,79.78K
03-09-2025 14:33:00,640.79,641.04,640.77,640.94,123.60K
03-09-2025 14:30:00,641.11,641.11,640.67,640.77,99.43K
03-09-2025 14:27:00,641.16,641.29,641.03,641.12,59.14K
03-09-2025 14:24:00,641.07,641.23,640.80,641.19,76.60K
03-09-2025 14:21:00,640.86,641.13,640.76,641.06,84.64K
03-09-2025 14:18:00,641.10,641.16,640.85,640.85,67.42K
03-09-2025 14:15:00,641.05,641.13,640.78,641.08,102.24K
03-09-2025 14:12:00,640.85,641.19,640.73,641.07,91.03K
03-09-2025 14:09:00,640.80,641.00,640.77,640.86,104.97K
03-09-2025 14:06:00,640.74,641.09,640.64,640.77,131.45K
03-09-2025 14:03:00,641.03,641.03,640.71,640.71,114.16K
03-09-2025 14:00:00,640.98,641.14,640.54,641.02,206.02K
03-09-2025 13:57:00,640.83,641.06,640.83,640.98,134.92K
03-09-2025 13:54:00,641.26,641.33,640.70,640.83,97.75K
03-09-2025 13:51:00,641.19,641.68,641.19,641.25,89.28K
03-09-2025 13:48:00,641.27,641.46,641.14,641.21,112.73K
03-09-2025 13:45:00,641.24,641.34,640.63,641.28,365.55K
03-09-2025 13:42:00,641.54,641.66,641.18,641.21,177.11K
03-09-2025 13:39:00,641.98,642.00,641.52,641.53,102.95K
03-09-2025 13:36:00,642.02,642.14,641.83,641.98,60.47K
03-09-2025 13:33:00,642.34,642.42,641.96,642.05,74.04K
03-09-2025 13:30:00,642.26,642.43,642.19,642.35,80.58K
03-09-2025 13:27:00,642.07,642.32,642.07,642.27,54.01K
03-09-2025 13:24:00,642.50,642.52,641.95,642.05,86.06K
03-09-2025 13:21:00,642.59,642.59,642.41,642.49,54.08K
03-09-2025 13:18:00,642.76,642.82,642.53,642.62,67.48K
03-09-2025 13:15:00,642.56,642.85,642.56,642.76,48.62K
03-09-2025 13:12:00,642.65,642.78,642.52,642.56,118.25K
03-09-2025 13:09:00,642.25,642.68,642.13,642.65,95.81K
03-09-2025 13:06:00,642.28,642.31,642.10,642.27,57.69K
03-09-2025 13:03:00,642.10,642.29,642.03,642.26,94.25K
03-09-2025 13:00:00,641.82,642.16,641.82,642.05,89.33K
03-09-2025 12:57:00,641.93,642.11,641.78,641.82,113.66K
03-09-2025 12:54:00,641.55,641.99,641.48,641.92,223.90K
03-09-2025 12:51:00,641.50,641.69,641.43,641.55,86.92K
03-09-2025 12:48:00,641.88,641.99,641.49,641.50,164.38K
03-09-2025 12:45:00,641.84,642.03,641.67,641.89,113.80K
03-09-2025 12:42:00,641.97,642.16,641.82,641.86,60.06K
03-09-2025 12:39:00,642.11,642.18,641.71,642.01,169.38K
03-09-2025 12:36:00,642.29,642.43,642.11,642.13,67.64K
03-09-2025 12:33:00,642.47,642.49,642.23,642.30,51.89K
03-09-2025 12:30:00,642.44,642.51,642.28,642.49,48.64K
03-09-2025 12:27:00,642.63,642.74,642.40,642.43,66.45K
03-09-2025 12:24:00,642.68,642.76,642.24,642.64,93.75K
